r,theta,mass
0.54,0.55,0.277383
0.54,0.56,0.279054
0.54,0.57,0.281032
0.54,0.58,0.283664
0.54,0.59,0.285259
0.54,0.6,0.288251
0.54,0.61,0.29161
0.54,0.62,0.294037
0.54,0.63,0.296233
0.54,0.64,0.299388
0.54,0.65,0.302132
0.54,0.66,0.305293
0.54,0.67,0.308474
0.54,0.68,0.311757
0.54,0.69,0.314799
0.54,0.7,0.318825
0.54,0.71,0.322283
0.54,0.72,0.325509
0.54,0.73,0.329359
0.54,0.74,0.333324
0.54,0.75,0.336698
0.54,0.76,0.340559
0.54,0.77,0.344505
0.54,0.78,0.348606
0.55,0,0.349097
0.55,0.01,0.344217
0.55,0.02,0.339878
0.55,0.03,0.335472
0.55,0.04,0.332612
0.55,0.05,0.327983
0.55,0.06,0.325225
0.55,0.07,0.320862
0.55,0.08,0.317749
0.55,0.09,0.313754
0.55,0.1,0.310167
0.55,0.11,0.307473
0.55,0.12,0.304744
0.55,0.13,0.300452
0.55,0.14,0.297742
0.55,0.15,0.294495
0.55,0.16,0.292079
0.55,0.17,0.289118
0.55,0.18,0.286126
0.55,0.19,0.28435
0.55,0.2,0.28076
0.55,0.21,0.279112
0.55,0.22,0.277018
0.55,0.23,0.275227
0.55,0.24,0.272291
0.55,0.25,0.270132
0.55,0.26,0.269131
0.55,0.27,0.267754
0.55,0.28,0.265244
0.55,0.29,0.265393
0.55,0.3,0.264347
0.55,0.31,0.262341
0.55,0.32,0.261076
0.55,0.33,0.260379
0.55,0.34,0.259506
0.55,0.35,0.258909
0.55,0.36,0.258861
0.55,0.37,0.258
0.55,0.38,0.258157
0.55,0.39,0.258276
0.55,0.4,0.258816
0.55,0.41,0.258086
0.55,0.42,0.259007
0.55,0.43,0.258439
0.55,0.44,0.259668
0.55,0.45,0.260107
0.55,0.46,0.260762
0.55,0.47,0.262075
0.55,0.48,0.263138
0.55,0.49,0.263421
0.55,0.5,0.266153
0.55,0.51,0.267156
0.55,0.52,0.268441
0.55,0.53,0.270182
0.55,0.54,0.272352
0.55,0.55,0.274025
0.55,0.56,0.276677
0.55,0.57,0.278124
0.55,0.58,0.281048
0.55,0.59,0.283361
0.55,0.6,0.285991
0.55,0.61,0.287662
0.55,0.62,0.292327
0.55,0.63,0.293746
0.55,0.64,0.297655
0.55,0.65,0.300339
0.55,0.66,0.303752
0.55,0.67,0.306961
0.55,0.68,0.309659
0.55,0.69,0.313101
0.55,0.7,0.31662
0.55,0.71,0.320906
0.55,0.72,0.324101
0.55,0.73,0.328325
0.55,0.74,0.331334
0.55,0.75,0.334921
0.55,0.76,0.33936
0.55,0.77,0.344021
0.55,0.78,0.347385
0.56,0,0.34839
0.56,0.01,0.344294
0.56,0.02,0.339592
0.56,0.03,0.335363
0.56,0.04,0.330882
0.56,0.05,0.327241
0.56,0.06,0.32367
0.56,0.07,0.320723
0.56,0.08,0.31609
0.56,0.09,0.311857
0.56,0.1,0.309705
0.56,0.11,0.305048
0.56,0.12,0.301985
0.56,0.13,0.297869
0.56,0.14,0.296033
0.56,0.15,0.292316
0.56,0.16,0.29018
0.56,0.17,0.287733
0.56,0.18,0.284983
0.56,0.19,0.281067
0.56,0.2,0.278605
0.56,0.21,0.277677
0.56,0.22,0.274461
0.56,0.23,0.271788
0.56,0.24,0.269808
0.56,0.25,0.268069
0.56,0.26,0.266443
0.56,0.27,0.264309
0.56,0.28,0.263747
0.56,0.29,0.261693
0.56,0.3,0.261149
0.56,0.31,0.261056
0.56,0.32,0.258874
0.56,0.33,0.25806
0.56,0.34,0.256748
0.56,0.35,0.255892
0.56,0.36,0.255844
0.56,0.37,0.255563
0.56,0.38,0.253825
0.56,0.39,0.25466
0.56,0.4,0.255631
0.56,0.41,0.255168
0.56,0.42,0.25557
0.56,0.43,0.255944
0.56,0.44,0.257079
0.56,0.45,0.256868
0.56,0.46,0.258045
0.56,0.47,0.259625
0.56,0.48,0.259732
0.56,0.49,0.262001
0.56,0.5,0.262495
0.56,0.51,0.264739
0.56,0.52,0.265963
0.56,0.53,0.268471
0.56,0.54,0.268763
0.56,0.55,0.271682
0.56,0.56,0.272551
0.56,0.57,0.276505
0.56,0.58,0.27798
0.56,0.59,0.281133
0.56,0.6,0.282168
0.56,0.61,0.285962
0.56,0.62,0.289521
0.56,0.63,0.291979
0.56,0.64,0.294974
0.56,0.65,0.297978
0.56,0.66,0.301676
0.56,0.67,0.304935
0.56,0.68,0.308124
0.56,0.69,0.311342
0.56,0.7,0.314906
0.56,0.71,0.318748
0.56,0.72,0.322719
0.56,0.73,0.327041
0.56,0.74,0.330916
0.56,0.75,0.33431
0.56,0.76,0.339225
0.56,0.77,0.341552
0.56,0.78,0.346263
0.57,0,0.346973
0.57,0.01,0.342392
0.57,0.02,0.338381
0.57,0.03,0.334144
0.57,0.04,0.330582
0.57,0.05,0.326168
0.57,0.06,0.323014
0.57,0.07,0.318445
0.57,0.08,0.31466
0.57,0.09,0.311782
0.57,0.1,0.307631
0.57,0.11,0.303875
0.57,0.12,0.300548
0.57,0.13,0.297569
0.57,0.14,0.293921
0.57,0.15,0.291255
0.57,0.16,0.287765
0.57,0.17,0.284984
0.57,0.18,0.282154
0.57,0.19,0.279371
0.57,0.2,0.276568
0.57,0.21,0.274693
0.57,0.22,0.271472
0.57,0.23,0.270255
0.57,0.24,0.267775
0.57,0.25,0.265983
0.57,0.26,0.263493
0.57,0.27,0.262637
0.57,0.28,0.261164
0.57,0.29,0.259322
0.57,0.3,0.258549
0.57,0.31,0.256578
0.57,0.32,0.254688
0.57,0.33,0.254806
0.57,0.34,0.253332
0.57,0.35,0.253359
0.57,0.36,0.253837
0.57,0.37,0.252172
0.57,0.38,0.252662
0.57,0.39,0.251815
0.57,0.4,0.252493
0.57,0.41,0.252025
0.57,0.42,0.25175
0.57,0.43,0.252565
0.57,0.44,0.253833
0.57,0.45,0.254578
0.57,0.46,0.254873
0.57,0.47,0.256838
0.57,0.48,0.257429
0.57,0.49,0.258863
0.57,0.5,0.260054
0.57,0.51,0.262097
0.57,0.52,0.264166
0.57,0.53,0.264816
0.57,0.54,0.267272
0.57,0.55,0.269112
0.57,0.56,0.271079
0.57,0.57,0.273451
0.57,0.58,0.275372
0.57,0.59,0.27911
0.57,0.6,0.28135
0.57,0.61,0.283798
0.57,0.62,0.286287
0.57,0.63,0.290444
0.57,0.64,0.292756
0.57,0.65,0.296432
0.57,0.66,0.299877
0.57,0.67,0.303077
0.57,0.68,0.30619
0.57,0.69,0.309767
0.57,0.7,0.313377
0.57,0.71,0.317007
0.57,0.72,0.320743
0.57,0.73,0.325133
0.57,0.74,0.329472
0.57,0.75,0.332616
0.57,0.76,0.338086
0.57,0.77,0.340478
0.57,0.78,0.34585
0.58,0,0.346856
0.58,0.01,0.343055
0.58,0.02,0.338335
0.58,0.03,0.333332
0.58,0.04,0.329141
0.58,0.05,0.324937
0.58,0.06,0.321403
0.58,0.07,0.317182
0.58,0.08,0.313313
0.58,0.09,0.309803
0.58,0.1,0.306432
0.58,0.11,0.302817
0.58,0.12,0.298819
0.58,0.13,0.295224
0.58,0.14,0.292618
0.58,0.15,0.289028
0.58,0.16,0.285665
0.58,0.17,0.283167
0.58,0.18,0.280062
0.58,0.19,0.277044
0.58,0.2,0.274552
0.58,0.21,0.272011
0.58,0.22,0.269562
0.58,0.23,0.268373
0.58,0.24,0.265859
0.58,0.25,0.264217
0.58,0.26,0.26137
0.58,0.27,0.259933
0.58,0.28,0.258303
0.58,0.29,0.256638
0.58,0.3,0.255336
0.58,0.31,0.254854
0.58,0.32,0.253422
0.58,0.33,0.253341
0.58,0.34,0.251574
0.58,0.35,0.25118
0.58,0.36,0.25105
0.58,0.37,0.249727
0.58,0.38,0.249295
0.58,0.39,0.249742
0.58,0.4,0.248892
0.58,0.41,0.250319
0.58,0.42,0.251131
0.58,0.43,0.25071
0.58,0.44,0.251417
0.58,0.45,0.251931
0.58,0.46,0.253158
0.58,0.47,0.254238
0.58,0.48,0.255023
0.58,0.49,0.256148
0.58,0.5,0.257571
0.58,0.51,0.259401
0.58,0.52,0.260885
0.58,0.53,0.262819
0.58,0.54,0.26408
0.58,0.55,0.267681
0.58,0.56,0.269546
0.58,0.57,0.271057
0.58,0.58,0.273252
0.58,0.59,0.276539
0.58,0.6,0.279225
0.58,0.61,0.282491
0.58,0.62,0.285616
0.58,0.63,0.28824
0.58,0.64,0.291794
0.58,0.65,0.294138
0.58,0.66,0.297768
0.58,0.67,0.302115
0.58,0.68,0.305368
0.58,0.69,0.309432
0.58,0.7,0.312869
0.58,0.71,0.316802
0.58,0.72,0.32008
0.58,0.73,0.323561
0.58,0.74,0.327658
0.58,0.75,0.332072
0.58,0.76,0.336547
0.58,0.77,0.340182
0.58,0.78,0.346166
0.59,0,0.346213
0.59,0.01,0.341924
0.59,0.02,0.33718
0.59,0.03,0.334292
0.59,0.04,0.328636
0.59,0.05,0.325228
0.59,0.06,0.319588
0.59,0.07,0.316945
0.59,0.08,0.313111
0.59,0.09,0.309199
0.59,0.1,0.30503
0.59,0.11,0.30138
0.59,0.12,0.297209
0.59,0.13,0.294892
0.59,0.14,0.291188
0.59,0.15,0.287643
0.59,0.16,0.283679
0.59,0.17,0.281896
0.59,0.18,0.278366
0.59,0.19,0.275747
0.59,0.2,0.272842
0.59,0.21,0.269756
0.59,0.22,0.267646
0.59,0.23,0.26492
0.59,0.24,0.263527
0.59,0.25,0.261586
0.59,0.26,0.259582
0.59,0.27,0.257495
0.59,0.28,0.256768
0.59,0.29,0.254407
0.59,0.3,0.25324
0.59,0.31,0.251944
0.59,0.32,0.250051
0.59,0.33,0.249721
0.59,0.34,0.248171
0.59,0.35,0.248066
0.59,0.36,0.247496
0.59,0.37,0.247902
0.59,0.38,0.247295
0.59,0.39,0.247272
0.59,0.4,0.247172
0.59,0.41,0.247205
0.59,0.42,0.247938
0.59,0.43,0.248716
0.59,0.44,0.248796
0.59,0.45,0.250038
0.59,0.46,0.250257
0.59,0.47,0.251619
0.59,0.48,0.252229
0.59,0.49,0.254341
0.59,0.5,0.255614
0.59,0.51,0.256331
0.59,0.52,0.257873
0.59,0.53,0.260164
0.59,0.54,0.262739
0.59,0.55,0.265554
0.59,0.56,0.267602
0.59,0.57,0.269702
0.59,0.58,0.272123
0.59,0.59,0.274549
0.59,0.6,0.277607
0.59,0.61,0.280991
0.59,0.62,0.283207
0.59,0.63,0.28723
0.59,0.64,0.289742
0.59,0.65,0.293634
0.59,0.66,0.296108
0.59,0.67,0.299415
0.59,0.68,0.304741
0.59,0.69,0.307317
0.59,0.7,0.311355
0.59,0.71,0.315257
0.59,0.72,0.319203
0.59,0.73,0.323463
0.59,0.74,0.328371
0.59,0.75,0.331693
0.59,0.76,0.33665
0.59,0.77,0.339793
0.59,0.78,0.34366
0.6,0,0.345783
0.6,0.01,0.341457
0.6,0.02,0.337351
0.6,0.03,0.332644
0.6,0.04,0.328523
0.6,0.05,0.323936
0.6,0.06,0.320014
0.6,0.07,0.316003
0.6,0.08,0.310782
0.6,0.09,0.307903
0.6,0.1,0.30408
0.6,0.11,0.300655
0.6,0.12,0.296783
0.6,0.13,0.293903
0.6,0.14,0.290283
0.6,0.15,0.286675
0.6,0.16,0.282966
0.6,0.17,0.280516
0.6,0.18,0.277544
0.6,0.19,0.274072
0.6,0.2,0.271285
0.6,0.21,0.27005
0.6,0.22,0.265913
0.6,0.23,0.263745
0.6,0.24,0.261704
0.6,0.25,0.259889
0.6,0.26,0.258507
0.6,0.27,0.255541
0.6,0.28,0.254143
0.6,0.29,0.252961
0.6,0.3,0.251962
0.6,0.31,0.250394
0.6,0.32,0.249321
0.6,0.33,0.247477
0.6,0.34,0.246414
0.6,0.35,0.246411
0.6,0.36,0.246577
0.6,0.37,0.24507
0.6,0.38,0.245607
0.6,0.39,0.24619
0.6,0.4,0.245119
0.6,0.41,0.24617
0.6,0.42,0.24555
0.6,0.43,0.245538
0.6,0.44,0.246852
0.6,0.45,0.248072
0.6,0.46,0.2487
0.6,0.47,0.25012
0.6,0.48,0.251056
0.6,0.49,0.251159
0.6,0.5,0.254203
0.6,0.51,0.255488
0.6,0.52,0.257208
0.6,0.53,0.259042
0.6,0.54,0.261201
0.6,0.55,0.264021
0.6,0.56,0.266337
0.6,0.57,0.267888
0.6,0.58,0.270399
0.6,0.59,0.273129
0.6,0.6,0.277135
0.6,0.61,0.280168
0.6,0.62,0.28161
0.6,0.63,0.284559
0.6,0.64,0.288813
0.6,0.65,0.292256
0.6,0.66,0.29525
0.6,0.67,0.299522
0.6,0.68,0.302648
0.6,0.69,0.307318
0.6,0.7,0.310647
0.6,0.71,0.315435
0.6,0.72,0.318688
0.6,0.73,0.323179
0.6,0.74,0.326691
0.6,0.75,0.331735
0.6,0.76,0.335295
0.6,0.77,0.34026
0.6,0.78,0.344924
0.61,0,0.346728
0.61,0.01,0.341561
0.61,0.02,0.336246
0.61,0.03,0.333662
0.61,0.04,0.328731
0.61,0.05,0.324028
0.61,0.06,0.320235
0.61,0.07,0.31567
0.61,0.08,0.311134
0.61,0.09,0.307564
0.61,0.1,0.303813
0.61,0.11,0.298446
0.61,0.12,0.296205
0.61,0.13,0.292706
0.61,0.14,0.289298
0.61,0.15,0.285487
0.61,0.16,0.282889
0.61,0.17,0.278632
0.61,0.18,0.275877
0.61,0.19,0.271609
0.61,0.2,0.271007
0.61,0.21,0.267396
0.61,0.22,0.265125
0.61,0.23,0.263612
0.61,0.24,0.261009
0.61,0.25,0.258272
0.61,0.26,0.255953
0.61,0.27,0.25412
0.61,0.28,0.252941
0.61,0.29,0.250911
0.61,0.3,0.249771
0.61,0.31,0.247892
0.61,0.32,0.247528
0.61,0.33,0.245983
0.61,0.34,0.245036
0.61,0.35,0.244818
0.61,0.36,0.24432
0.61,0.37,0.243251
0.61,0.38,0.243508
0.61,0.39,0.242953
0.61,0.4,0.243178
0.61,0.41,0.243451
0.61,0.42,0.243501
0.61,0.43,0.243886
0.61,0.44,0.244751
0.61,0.45,0.245483
0.61,0.46,0.246074
0.61,0.47,0.248402
0.61,0.48,0.249469
0.61,0.49,0.250128
0.61,0.5,0.252408
0.61,0.51,0.25444
0.61,0.52,0.255941
0.61,0.53,0.257489
0.61,0.54,0.260228
0.61,0.55,0.261779
0.61,0.56,0.26462
0.61,0.57,0.266433
0.61,0.58,0.268493
0.61,0.59,0.272696
0.61,0.6,0.275253
0.61,0.61,0.278636
0.61,0.62,0.281962
0.61,0.63,0.284288
0.61,0.64,0.287694
0.61,0.65,0.292018
0.61,0.66,0.294754
0.61,0.67,0.298319
0.61,0.68,0.302093
0.61,0.69,0.306091
0.61,0.7,0.311325
0.61,0.71,0.313694
0.61,0.72,0.319558
0.61,0.73,0.322788
0.61,0.74,0.327168
0.61,0.75,0.332168
0.61,0.76,0.336363
0.61,0.77,0.340708
0.61,0.78,0.345078
0.62,0,0.346575
0.62,0.01,0.341689
0.62,0.02,0.337051
0.62,0.03,0.333404
0.62,0.04,0.329006
0.62,0.05,0.324473
0.62,0.06,0.320174
0.62,0.07,0.316201
0.62,0.08,0.311557
0.62,0.09,0.307751
0.62,0.1,0.30361
0.62,0.11,0.299712
0.62,0.12,0.295057
0.62,0.13,0.29132
0.62,0.14,0.288578
0.62,0.15,0.28477
0.62,0.16,0.281047
0.62,0.17,0.278729
0.62,0.18,0.276134
0.62,0.19,0.272892
0.62,0.2,0.269762
0.62,0.21,0.266745
0.62,0.22,0.263698
0.62,0.23,0.262534
0.62,0.24,0.258873
0.62,0.25,0.257575
0.62,0.26,0.25505
0.62,0.27,0.253576
0.62,0.28,0.251094
0.62,0.29,0.249425
0.62,0.3,0.248177
0.62,0.31,0.246016
0.62,0.32,0.245305
0.62,0.33,0.244463
0.62,0.34,0.243947
0.62,0.35,0.242905
0.62,0.36,0.242748
0.62,0.37,0.241728
0.62,0.38,0.241241
0.62,0.39,0.242588
0.62,0.4,0.242114
0.62,0.41,0.242394
0.62,0.42,0.242337
0.62,0.43,0.242329
0.62,0.44,0.244228
0.62,0.45,0.244673
0.62,0.46,0.245799
0.62,0.47,0.246793
0.62,0.48,0.247843
0.62,0.49,0.249648
0.62,0.5,0.251487
0.62,0.51,0.252538
0.62,0.52,0.254314
0.62,0.53,0.256717
0.62,0.54,0.257819
0.62,0.55,0.261088
0.62,0.56,0.262516
0.62,0.57,0.266099
0.62,0.58,0.268466
0.62,0.59,0.270633
0.62,0.6,0.274683
0.62,0.61,0.277527
0.62,0.62,0.28033
0.62,0.63,0.28313
0.62,0.64,0.287794
0.62,0.65,0.29093
0.62,0.66,0.294719
0.62,0.67,0.299483
0.62,0.68,0.301794
0.62,0.69,0.305693
0.62,0.7,0.309573
0.62,0.71,0.314771
0.62,0.72,0.318427
0.62,0.73,0.323338
0.62,0.74,0.326812
0.62,0.75,0.331327
0.62,0.76,0.336044
0.62,0.77,0.341909
0.62,0.78,0.345479
0.63,0,0.34659
0.63,0.01,0.343496
0.63,0.02,0.337568
0.63,0.03,0.332887
0.63,0.04,0.328792
0.63,0.05,0.324655
0.63,0.06,0.319724
0.63,0.07,0.315503
0.63,0.08,0.31111
0.63,0.09,0.307356
0.63,0.1,0.301622
0.63,0.11,0.298403
0.63,0.12,0.295295
0.63,0.13,0.292044
0.63,0.14,0.287216
0.63,0.15,0.284188
0.63,0.16,0.280745
0.63,0.17,0.277736
0.63,0.18,0.274136
0.63,0.19,0.271463
0.63,0.2,0.268566
0.63,0.21,0.266037
0.63,0.22,0.263027
0.63,0.23,0.260834
0.63,0.24,0.258337
0.63,0.25,0.255328
0.63,0.26,0.253764
0.63,0.27,0.251848
0.63,0.28,0.250251
0.63,0.29,0.248386
0.63,0.3,0.246685
0.63,0.31,0.245599
0.63,0.32,0.24492
0.63,0.33,0.244722
0.63,0.34,0.242647
0.63,0.35,0.241656
0.63,0.36,0.241325
0.63,0.37,0.241049
0.63,0.38,0.240514
0.63,0.39,0.241453
0.63,0.4,0.240526
0.63,0.41,0.240857
0.63,0.42,0.241783
0.63,0.43,0.241869
0.63,0.44,0.242452
0.63,0.45,0.24346
0.63,0.46,0.243746
0.63,0.47,0.245876
0.63,0.48,0.24706
0.63,0.49,0.247961
0.63,0.5,0.249009
0.63,0.51,0.25177
0.63,0.52,0.253204
0.63,0.53,0.255591
0.63,0.54,0.257749
0.63,0.55,0.259941
0.63,0.56,0.262451
0.63,0.57,0.26505
0.63,0.58,0.267032
0.63,0.59,0.271
0.63,0.6,0.273948
0.63,0.61,0.27762
0.63,0.62,0.279092
0.63,0.63,0.283745
0.63,0.64,0.287346
0.63,0.65,0.29029
0.63,0.66,0.293695
0.63,0.67,0.298279
0.63,0.68,0.301298
0.63,0.69,0.305321
0.63,0.7,0.310479
0.63,0.71,0.314301
0.63,0.72,0.318567
0.63,0.73,0.322818
0.63,0.74,0.328348
0.63,0.75,0.332615
0.63,0.76,0.336142
0.63,0.77,0.341444
0.63,0.78,0.345053
0.64,0,0.348394
0.64,0.01,0.344585
0.64,0.02,0.337791
0.64,0.03,0.333459
0.64,0.04,0.328228
0.64,0.05,0.324568
0.64,0.06,0.320381
0.64,0.07,0.316139
0.64,0.08,0.311678
0.64,0.09,0.3072
0.64,0.1,0.303571
0.64,0.11,0.298714
0.64,0.12,0.294873
0.64,0.13,0.291385
0.64,0.14,0.288259
0.64,0.15,0.284149
0.64,0.16,0.280257
0.64,0.17,0.278051
0.64,0.18,0.274453
0.64,0.19,0.27118
0.64,0.2,0.268029
0.64,0.21,0.265348
0.64,0.22,0.262351
0.64,0.23,0.260912
0.64,0.24,0.257524
0.64,0.25,0.255622
0.64,0.26,0.252928
0.64,0.27,0.250817
0.64,0.28,0.249883
0.64,0.29,0.247942
0.64,0.3,0.246651
0.64,0.31,0.245758
0.64,0.32,0.243264
0.64,0.33,0.243018
0.64,0.34,0.241955
0.64,0.35,0.240573
0.64,0.36,0.240635
0.64,0.37,0.239873
0.64,0.38,0.239919
0.64,0.39,0.240104
0.64,0.4,0.239721
0.64,0.41,0.239722
0.64,0.42,0.240881
0.64,0.43,0.241161
0.64,0.44,0.241716
0.64,0.45,0.242041
0.64,0.46,0.243993
0.64,0.47,0.244516
0.64,0.48,0.245565
0.64,0.49,0.24709
0.64,0.5,0.248838
0.64,0.51,0.250572
0.64,0.52,0.252773
0.64,0.53,0.255141
0.64,0.54,0.256537
0.64,0.55,0.259857
0.64,0.56,0.260975
0.64,0.57,0.263977
0.64,0.58,0.266868
0.64,0.59,0.270824
0.64,0.6,0.272957
0.64,0.61,0.276218
0.64,0.62,0.278549
0.64,0.63,0.28391
0.64,0.64,0.287013
0.64,0.65,0.290046
0.64,0.66,0.294902
0.64,0.67,0.298612
0.64,0.68,0.302178
0.64,0.69,0.306429
0.64,0.7,0.309756
0.64,0.71,0.315104
0.64,0.72,0.319138
0.64,0.73,0.323495
0.64,0.74,0.327824
0.64,0.75,0.332767
0.64,0.76,0.336628
0.64,0.77,0.342368
0.64,0.78,0.347427
0.65,0,0.350164
0.65,0.01,0.344492
0.65,0.02,0.339979
0.65,0.03,0.335165
0.65,0.04,0.330148
0.65,0.05,0.325884
0.65,0.06,0.320552
0.65,0.07,0.317105
0.65,0.08,0.312743
0.65,0.09,0.307769
0.65,0.1,0.303259
0.65,0.11,0.299105
0.65,0.12,0.294652
0.65,0.13,0.291626
0.65,0.14,0.288535
0.65,0.15,0.284154
0.65,0.16,0.281254
0.65,0.17,0.277227
0.65,0.18,0.274448
0.65,0.19,0.271261
0.65,0.2,0.268409
0.65,0.21,0.265102
0.65,0.22,0.262204
0.65,0.23,0.25996
0.65,0.24,0.257639
0.65,0.25,0.254894
0.65,0.26,0.252862
0.65,0.27,0.251154
0.65,0.28,0.249745
0.65,0.29,0.246935
0.65,0.3,0.245955
0.65,0.31,0.244041
0.65,0.32,0.243207
0.65,0.33,0.242906
0.65,0.34,0.241164
0.65,0.35,0.24066
0.65,0.36,0.239969
0.65,0.37,0.238879
0.65,0.38,0.239131
0.65,0.39,0.239495
0.65,0.4,0.23945
0.65,0.41,0.240194
0.65,0.42,0.239545
0.65,0.43,0.240226
0.65,0.44,0.241164
0.65,0.45,0.242322
0.65,0.46,0.243374
0.65,0.47,0.243634
0.65,0.48,0.244971
0.65,0.49,0.247204
0.65,0.5,0.249276
0.65,0.51,0.25023
0.65,0.52,0.252357
0.65,0.53,0.254214
0.65,0.54,0.256457
0.65,0.55,0.258493
0.65,0.56,0.261973
0.65,0.57,0.264452
0.65,0.58,0.2675
0.65,0.59,0.2701
0.65,0.6,0.273497
0.65,0.61,0.275707
0.65,0.62,0.279941
0.65,0.63,0.283072
0.65,0.64,0.287647
0.65,0.65,0.290767
0.65,0.66,0.294293
0.65,0.67,0.298302
0.65,0.68,0.302446
0.65,0.69,0.306582
0.65,0.7,0.310956
0.65,0.71,0.315839
0.65,0.72,0.320238
0.65,0.73,0.324359
0.65,0.74,0.329304
0.65,0.75,0.333503
0.65,0.76,0.337881
0.65,0.77,0.343138
0.65,0.78,0.347787
0.66,0,0.351404
0.66,0.01,0.346161
0.66,0.02,0.340538
0.66,0.03,0.335525
0.66,0.04,0.331222
0.66,0.05,0.326711
0.66,0.06,0.321707
0.66,0.07,0.316974
0.66,0.08,0.31142
0.66,0.09,0.308652
0.66,0.1,0.30422
0.66,0.11,0.299679
0.66,0.12,0.295951
0.66,0.13,0.292538
0.66,0.14,0.287824
0.66,0.15,0.284671
0.66,0.16,0.281668
0.66,0.17,0.276839
0.66,0.18,0.274906
0.66,0.19,0.271054
0.66,0.2,0.269041
0.66,0.21,0.264677
0.66,0.22,0.26255
0.66,0.23,0.258899
0.66,0.24,0.256726
0.66,0.25,0.255
0.66,0.26,0.252085
0.66,0.27,0.250573
0.66,0.28,0.248489
0.66,0.29,0.24669
0.66,0.3,0.246022
0.66,0.31,0.244092
0.66,0.32,0.243151
0.66,0.33,0.241947
0.66,0.34,0.241131
0.66,0.35,0.239168
0.66,0.36,0.239869
0.66,0.37,0.23825
0.66,0.38,0.239756
0.66,0.39,0.239117
0.66,0.4,0.238267
0.66,0.41,0.239064
0.66,0.42,0.239713
0.66,0.43,0.238876
0.66,0.44,0.241172
0.66,0.45,0.241607
0.66,0.46,0.243095
0.66,0.47,0.243891
0.66,0.48,0.244899
0.66,0.49,0.246648
0.66,0.5,0.248462
0.66,0.51,0.249901
0.66,0.52,0.251976
0.66,0.53,0.254548
0.66,0.54,0.256636
0.66,0.55,0.259756
0.66,0.56,0.261299
0.66,0.57,0.263564
0.66,0.58,0.266929
0.66,0.59,0.270548
0.66,0.6,0.272877
0.66,0.61,0.276341
0.66,0.62,0.279887
0.66,0.63,0.283975
0.66,0.64,0.287572
0.66,0.65,0.290905
0.66,0.66,0.295136
0.66,0.67,0.298686
0.66,0.68,0.302143
0.66,0.69,0.30724
0.66,0.7,0.310916
0.66,0.71,0.31662
0.66,0.72,0.320123
0.66,0.73,0.325189
0.66,0.74,0.329804
0.66,0.75,0.335485
0.66,0.76,0.34005
0.66,0.77,0.344936
0.66,0.78,0.34882
0.67,0,0.352242
0.67,0.01,0.347757
0.67,0.02,0.341403
0.67,0.03,0.337284
0.67,0.04,0.332908
0.67,0.05,0.327159
0.67,0.06,0.322784
0.67,0.07,0.318254
0.67,0.08,0.31404
0.67,0.09,0.309145
0.67,0.1,0.305602
0.67,0.11,0.3009
0.67,0.12,0.296854
0.67,0.13,0.293685
0.67,0.14,0.289041
0.67,0.15,0.285116
0.67,0.16,0.28229
0.67,0.17,0.277556
0.67,0.18,0.275412
0.67,0.19,0.272002
0.67,0.2,0.267695
0.67,0.21,0.265326
0.67,0.22,0.262225
0.67,0.23,0.260049
0.67,0.24,0.256724
0.67,0.25,0.254953
0.67,0.26,0.252431
0.67,0.27,0.251213
0.67,0.28,0.24905
0.67,0.29,0.247225
0.67,0.3,0.245488
0.67,0.31,0.244118
0.67,0.32,0.242489
0.67,0.33,0.241767
0.67,0.34,0.240491
0.67,0.35,0.240062
0.67,0.36,0.239359
0.67,0.37,0.238808
0.67,0.38,0.23921
0.67,0.39,0.238103
0.67,0.4,0.238423
0.67,0.41,0.239209
0.67,0.42,0.23937
0.67,0.43,0.240137
0.67,0.44,0.24076
0.67,0.45,0.242009
0.67,0.46,0.242376
0.67,0.47,0.24331
0.67,0.48,0.24591
0.67,0.49,0.24703
0.67,0.5,0.248149
0.67,0.51,0.25031
0.67,0.52,0.25194
0.67,0.53,0.253812
0.67,0.54,0.256839
0.67,0.55,0.260491
0.67,0.56,0.261639
0.67,0.57,0.264679
0.67,0.58,0.268145
0.67,0.59,0.270665
0.67,0.6,0.274358
0.67,0.61,0.276676
0.67,0.62,0.279792
0.67,0.63,0.283732
0.67,0.64,0.287906
0.67,0.65,0.29132
0.67,0.66,0.295427
0.67,0.67,0.299511
0.67,0.68,0.303752
0.67,0.69,0.308467
0.67,0.7,0.312276
0.67,0.71,0.316767
0.67,0.72,0.322219
0.67,0.73,0.326011
0.67,0.74,0.332152
0.67,0.75,0.335891
0.67,0.76,0.340424
0.67,0.77,0.345041
0.67,0.78,0.351582
0.68,0,0.354182
0.68,0.01,0.347705
0.68,0.02,0.343466
0.68,0.03,0.338047
0.68,0.04,0.333727
0.68,0.05,0.327907
0.68,0.06,0.324409
0.68,0.07,0.319669
0.68,0.08,0.315396
0.68,0.09,0.310522
0.68,0.1,0.306496
0.68,0.11,0.301163
0.68,0.12,0.297239
0.68,0.13,0.293105
0.68,0.14,0.290515
0.68,0.15,0.285757
0.68,0.16,0.28296
0.68,0.17,0.278697
0.68,0.18,0.274691
0.68,0.19,0.272347
0.68,0.2,0.268679
0.68,0.21,0.266594
0.68,0.22,0.263311
0.68,0.23,0.260454
0.68,0.24,0.257848
0.68,0.25,0.255415
0.68,0.26,0.253286
